year,cloud-provider,cloud-region,cfe-region,em-zone-id,wt-region-id,location,geolocation,provider-cfe-hourly,provider-cfe-annual,power-usage-effectiveness,water-usage-effectiveness,provider-carbon-intensity-market-annual,provider-carbon-intensity-average-consumption-hourly,grid-carbon-intensity-average-consumption-annual,grid-carbon-intensity-marginal-consumption-annual,grid-carbon-intensity-average-production-annual,grid-carbon-intensity,total-ICT-energy-consumption-annual,total-water-input,renewable-energy-consumption,renewable-energy-consumption-goe,renewable-energy-consumption-ppa,Unnamed: 23,renewable-energy-consumption-onsite
2025,Google Cloud,asia-southeast2,Indonesia,ID,ID,Jakarta,"-6.2507,106.869",0.1625,1.0,1.0,,0.0,563.25,,,,,,,,,,,
2025,Google Cloud,australia-southeast1,New South Wales,AU-NSW,NEM_NSW,Sydney,"-33.8678,151.21",0.385,1.0,1.0,,0.0,445.0,,,,,,,,,,,
2025,Google Cloud,australia-southeast2,Victoria,AU-VIC,NEM_VIC,Melbourne,"-37.8142,144.963",0.5333333333333333,1.0,1.0,,0.0,377.6666666666667,,,,,,,,,,,
2025,Google Cloud,europe-central2,Poland,PL,PL,Warsaw,"52.23,21.0111",0.41333333333333333,1.0,1.0,,0.0,756.6666666666666,,,,,,,,,,,
2025,Google Cloud,europe-north1,Finland,FI,FI,Finland,"60.1708,24.9375",1.0,1.0,1.08125,,0.0,12.25,,,,,,,,,,,
2025,Google Cloud,europe-southwest1,Spain,ES,ES,Madrid,"40.3333,-3.8667",1.0,1.0,1.0,,0.0,136.0,,,,,,,,,,,
2025,Google Cloud,europe-west1,Belgium,BE,BE,Belgium,"51.1333,4.5667",0.855,1.0,1.08125,,0.0,103.5,,,,,,,,,,,
2025,Google Cloud,europe-west12,North Italy,IT-NO,IT,Turin,"45.0792,7.6761",0.6200000000000001,1.0,1.0,,0.0,175.0,,,,,,,,,,,
2025,Google Cloud,europe-west2,Great Britain,GB,UK,London,"51.726,-0.3",1.0,1.0,1.0,,0.0,105.75,,,,,,,,,,,
2025,Google Cloud,europe-west3,Germany,DE,DE,Frankfurt,"50.1106,8.6822",0.9725,1.0,1.0,,0.0,351.5,,,,,,,,,,,
2025,Google Cloud,europe-west4,Netherlands,NL,NL,Eemshaven,"51.9167,4.5",0.8475,1.0,1.0562500000000001,,0.0,176.5,,,,,,,,,,,
2025,Google Cloud,europe-west6,Switzerland,CH,CH,Zurich,"47.3744,8.5411",1.0,1.0,1.0,,0.0,52.0,,,,,,,,,,,
2025,Google Cloud,europe-west8,North Italy,IT-NO,IT,Milan,"45.4669,9.19",0.78,1.0,1.0,,0.0,224.5,,,,,,,,,,,
2025,Google Cloud,europe-west9,France,FR,FR,Paris,"48.8567,2.3522",1.0,1.0,1.0,,0.0,21.5,,,,,,,,,,,
2025,Google Cloud,me-central1,United Arab Emirates,AE,,Doha,,1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Google Cloud,me-central2,Saudi Arabia,SA,,Damman,,1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Google Cloud,me-west1,Israel,IL,IL,Tel Aviv,"32.0167,34.7667",0.08,1.0,1.0,,0.0,450.0,,,,,,,,,,,
2025,Google Cloud,northamerica-northeast1,Quebec,CA-QC,HQ,Montréal,"45.5089,-73.5617",1.0,1.0,1.0,,0.0,-4.25,,,,,,,,,,,
2025,Google Cloud,northamerica-northeast2,Ontario,CA-ON,IESO_NORTH,Toronto,"43.7417,-79.3733",0.845,1.0,1.0,,0.0,56.0,,,,,,,,,,,
2025,Google Cloud,southamerica-east1,Central Brazil,BR-CS,BRA,São Paulo,"-3.45,-68.95",0.9075,1.0,1.0,,0.0,42.75,,,,,,,,,,,
2025,Google Cloud,southamerica-west1,Chile,CL-SEN,CHL,Santiago,"-33.4372,-70.6506 ",1.0,1.0,1.1175000000000002,,0.0,-11.0,,,,,,,,,,,
2025,Google Cloud,us-central1,MISO,US-MIDW-MISO,MISO_MASON_CITY,Iowa,"41.5725,-93.6105 ",0.9924999999999999,1.0,1.09375,,0.0,417.75,,,,,,,,,,,
2025,Google Cloud,us-east1,SC,US-CAR-SC,SC,South Carolina,"34.8354,-82.3646 ",0.31499999999999995,1.0,1.09375,,0.0,575.0,,,,,,,,,,,
2025,Google Cloud,us-east4,PJM,US-MIDA-PJM,PJM_DC,Northern Virginia,"39.1057,-77.5544 ",0.5475,1.0,1.08125,,0.0,306.75,,,,,,,,,,,
2025,Google Cloud,us-east5,PJM,US-MIDA-PJM,PJM_SOUTHWEST_OH,Columbus,"41.4366,-97.3565 ",0.46,1.0,1.0725000000000002,,0.0,328.5,,,,,,,,,,,
2025,Google Cloud,us-south1,ERCOT,US-TEX-ERCO,ERCOT_NORTHCENTRAL,Dallas,"44.9221,-123.313 ",0.9850000000000001,1.0,1.1175000000000002,,0.0,333.5,,,,,,,,,,,
2025,Google Cloud,us-west1,BPA,US-NW-BPAT,BPA,Oregon,"45.5372,-122.3955 ",0.8274999999999999,1.0,1.0562500000000001,,0.0,88.25,,,,,,,,,,,
2025,Google Cloud,us-west2,CAISO,US-CAL-CISO,LDWP,Los Angeles,"34.1141,-118.4068 ",0.55,1.0,1.0,,0.0,185.5,,,,,,,,,,,
2025,Google Cloud,us-west3,PACE,US-NW-PACE,PACE,Salt Lake City,"40.7776,-111.9311 ",0.3,1.0,1.0,,0.0,594.75,,,,,,,,,,,
2025,Google Cloud,us-west4,NVE,US-NW-NEVP,NEVP,Las Vegas,"35.6011,-105.2206 ",0.2925,1.0,1.06875,,0.0,343.5,,,,,,,,,,,
2025,Microsoft Azure,asiapacific,Indonesia,ID,ID,Indonesia,"-6.219, 106.867",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,australiaeast,New South Wales,AU-NSW,NEM_NSW,Australia East,"-33.889, 151.067",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,australiasoutheast,Victoria,AU-VIC,NEM_VIC,Australia Southeast,"-37.725, 145.067",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,austriaeast,Austria,AT,AT,Austria East,"48.217, 16.493",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,brazilsouth,Brazil,BR-CS,BRA,Brazil,"-22.939, -47.045",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,centralus,MISO,US-MIDW-MISO,MISO,Iowa: Central US,"41.573,-93.608",1.0,1.0,1.16,,0.0,,,,,,,,,,,,
2025,Microsoft Azure,denmarkeast,Denmark,DK-DK2,DK,Denmark,"55.685, 12.584",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,eastus,PJM,US-MIDA-PJM,PJM_DC,Virginia: East US,"36.68,-78.377",1.0,1.0,1.136,,,,,,,,,,,,,,
2025,Microsoft Azure,eastus2,PJM,US-MIDA-PJM,PJM_DC,Virginia: East US 2,"36.68,-78.377",1.0,1.0,1.136,,,,,,,,,,,,,,
2025,Microsoft Azure,eastus3,SOCO,US-SE-SOCO,SOCO,Georgia: East US 3,"33.76,-84.401",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,greececentral,Greece,GR,GR,Greece Central,"37.987, 23.745",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,indiasouthcentral,India,IN-SO,IND,India South Central,"17.385,78.4867 ",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,italynorth,North Italy,IT-NO,IT,Italy North,"45.4669,9.19",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,mexicocentral,Mexico,MX,MX_SIN,Mexico Central,"20.631, -100.428",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,newzealandnorth,New Zealand,NZ,NZ,New Zealand,"-36.867, 174.751",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,northcentralus,MISO,US-MIDW-MISO,MISO,Illinois: North Central US,"41.832,-87.673",1.0,1.0,1.354,,,,,,,,,,,,,,
2025,Microsoft Azure,northeurope,Finland,FI,FI,Finland,"60.2065, 24.6753",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,northeurope,Ireland,IE,IE,Ireland,"53.35,-6.2603 ",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,polandcentral,Poland,PL,PL,Poland Central,"52.23,21.0111",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,southcentralus,ERCOT,US-TEX-ERCO,ERCOT,Texas: South Central US,"29.453,-98.508",1.0,1.0,1.2530000000000001,,0.0,,,,,,,,,,,,
2025,Microsoft Azure,southeastasia,southeastasia,SG,SGP,Singapore,"1.352,103.835",1.0,1.0,1.322,,,,,,,,,,,,,,
2025,Microsoft Azure,spaincentral,Spain,ES,ES,Spain Central,"40.44,-3.679",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,swedencentral,Sweden,SE,SE,Sweden,"59.329,18.067",1.0,1.0,1.148,,0.0,,,,,,,,,,,,
2025,Microsoft Azure,taiwannorth,Taiwan,TW,TW,Taiwan,"25.0375,121.5625",1.0,1.0,1.0,,,,,,,,,,,,,,
2025,Microsoft Azure,westcentralus,,,,Wyoming: West Central US,"41.130,-104.83",1.0,1.0,1.0950000000000002,,,,,,,,,,,,,,
2025,Microsoft Azure,westeurope,Netherlands,NL,NL,Netherlands,"51.9167,4.5",1.0,1.0,1.1219999999999999,,,,,,,,,,,,,,
2025,Microsoft Azure,westus,BPA,US-NW-BPAT,BPA,Washington: West US,"47.247,-119.82",1.0,1.0,1.144,,,,,,,,,,,,,,
2025,Microsoft Azure,westus3,,,,Arizona: west US 3,"33.471,-112.056",1.0,1.0,1.1369999999999998,,,,,,,,,,,,,,
